20241212 093400;22010;22010;22009.5;22009.5;2
20241212 093500;22011;22011;22011;22011;1
20241212 093600;22011.25;22013.5;22011.25;22013.25;6
20241212 093700;22009.5;22009.5;22009.25;22009.25;3
20241212 093800;22009;22010;22009;22010;5
20241212 093900;22010;22010;22008;22008;15
20241212 094000;22009;22009;22009;22009;1
20241212 094100;22008.5;22010;22008.25;22009.5;5
20241212 094200;22010.25;22011;22008;22008;3
20241212 094300;22007;22008;22006.5;22007.75;10
20241212 094400;22008.5;22009;22008.5;22009;5
20241212 094500;22007.75;22008.75;22007.75;22008.75;2
20241212 094600;22009.25;22010.75;22009;22010.75;3
20241212 094700;22011;22013.5;22010.25;22013.5;11
20241212 094900;22010.25;22010.25;22010.25;22010.25;1
20241212 095000;22012.5;22012.5;22012.5;22012.5;3
20241212 095100;22010.25;22011;22008.75;22009.25;8
20241212 095200;22008.5;22010;22008.5;22008.5;3
20241212 095300;22006.5;22007;22005.75;22006.75;8
20241212 095400;22007;22010.75;22005.5;22010.75;11
20241212 095600;22009;22009;22009;22009;1
20241212 095700;22006.5;22006.5;22002.75;22002.75;28
20241212 095800;22002;22005.5;22002;22005.25;14
20241212 095900;22004.5;22006;22003.75;22006;5
20241212 100000;22003.25;22005.75;22003.25;22005.75;2
20241212 100100;22004;22004;22000.5;22000.5;15
20241212 100200;22002.25;22002.25;22002;22002;6
20241212 100300;22003.25;22003.25;22002;22002;4
20241212 100400;22001;22001.5;22001;22001.5;2
20241212 100500;22003.25;22003.25;22003;22003.25;3
20241212 100600;22006;22006.25;22004.5;22005;4
20241212 100700;22006.25;22006.25;22005.5;22005.5;5
20241212 100800;22005.5;22005.5;22004.75;22005;4
20241212 100900;22005;22005;22004.75;22004.75;4
20241212 101000;22005.5;22005.5;22003.75;22003.75;2
20241212 101100;22003.25;22003.25;22002.5;22002.5;2
20241212 101200;22001.5;22001.5;22001.5;22001.5;1
20241212 101300;22002.25;22002.25;22000;22000;20
20241212 101400;22002.5;22002.5;22002.5;22002.5;1
20241212 101500;22003.75;22003.75;22003.75;22003.75;1
20241212 101600;22004;22006;22004;22005.5;13
20241212 101700;22005.25;22005.25;22003.75;22003.75;2
20241212 101800;22004.25;22005;22004.25;22005;2
20241212 102100;22002.25;22003;22002.25;22003;2
20241212 102200;22004;22004;22003.75;22003.75;2
20241212 102300;22003.5;22003.5;22003.5;22003.5;1
20241212 102500;22008.75;22010;22008.75;22010;5
